Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
2073.414526939392	25	-114.84386268312359	-5.180934563434773	53.84005664613277	-24.771608303370655	-340.2975004585478	20.0	0.0	1020	260520	-162.37633818018168	-8.81632154943504
2127.1475648880005	26	-119.1107123786325	-5.163134234120798	56.33632279883126	-33.413085291407455	-418.58601916084353	19.994011976047904	0.10927118317900993	1020	270540	-171.57136107669504	-9.474682007348129
2180.7477090358734	27	-117.5620362023973	-5.306020818719709	54.66812888257998	-24.738323241306137	-364.5075130125971	20.0	0.0	1020	280560	-173.32297410023344	-9.624003646800928
2246.284982919693	28	-114.0600834768938	-5.348726087628411	50.57260250895493	-29.11490959701417	-351.833196444168	20.0	0.0	1020	290580	-180.50775865287412	-10.23343837439728
2301.110081911087	29	-115.66607195659611	-5.234087521493397	55.36736441562521	-23.542498685686397	-419.19286422488005	20.0	0.0	1020	300600	-154.33245547965385	-8.253124606188587
2354.9875469207764	30	-115.44985916977718	-5.014137651999338	57.515604528221935	-26.81498344320381	-445.75526361133797	20.0	0.0	1020	310620	-139.39106286546664	-7.7176872666976335
2409.8052067756653	31	-115.01450675839499	-5.402596556646936	63.46982234077012	-23.632317561019434	-466.76126106190196	20.0	0.0	1020	320640	-154.1217907769765	-8.721034359839416
2465.218467950821	32	-113.93672246603714	-5.341773555429747	56.40006183882582	-31.727999747853183	-372.3742423738944	20.0	0.0	1020	330660	-152.89359369959254	-8.58940630417365
2520.761002779007	33	-109.5358519548293	-4.807706580397399	49.83910159433444	-25.690762940338477	-318.667629120554	20.0	0.0	1020	340680	-146.87578987787256	-8.156143644390056
2575.4342601299286	34	-109.1259741152151	-4.879664777232643	52.49928810354789	-30.09647850694515	-409.7375185006899	20.0	0.0	1020	350700	-188.01201394107326	-9.826155080499671
2629.884253025055	35	-110.81748321100804	-4.9804054253603125	62.45698416867288	-20.205610285074638	-459.9589437079637	20.0	0.0	1020	360720	-160.27063635276508	-8.833843544825951
2684.3287999629974	36	-107.32341139808334	-4.531089802024878	53.50471721789039	-19.399013226168787	-357.2047116155007	20.0	0.0	1020	370740	-166.97663588172227	-9.861587646478856
2738.0477390289307	37	-107.03352898059926	-4.522773282717812	58.04317496303506	-19.737812616217933	-406.3600109042911	20.0	0.0	1020	380760	-147.96079763407204	-8.260199858012264
2791.4727618694305	38	-108.36499189157385	-4.388607861279599	55.11861486066502	-19.168822408640047	-348.41473661070785	20.0	0.0	1020	390780	-158.77590331517266	-8.495231478371775
2847.4964649677277	39	-106.57705948864827	-4.64837234949909	58.05235704994149	-19.692065393584162	-475.4072106289818	19.973053892215567	0.49172032430554474	1020	400800	-167.23650378509075	-9.110158020427761
2901.893064022064	40	-100.16418221895022	-4.514890097249724	43.08202080435711	-18.646963438255753	-285.6002544721181	20.0	0.0	1020	410820	-183.24774038451307	-9.748099488740117
2961.097111940384	41	-108.27073959220921	-4.885259705686085	60.03709029740795	-24.934541681226673	-482.74655495274607	20.0	0.0	1020	420840	-175.5822301338538	-9.565483520384781
3024.2525799274445	42	-104.22124290752778	-4.453401155700721	62.42437264100216	-24.365320056527597	-469.86581996543305	20.0	0.0	1020	430860	-151.718408795398	-7.9923405346102925
3085.34819483757	43	-103.53762750858098	-4.496519147422148	54.68271236866137	-28.273448255161313	-557.2490072657786	20.0	0.0	1020	440880	-189.90997270848843	-10.484663447147796
3150.50678896904	44	-99.452758623602	-4.222906998095853	46.55839701857851	-22.63726674191152	-307.20107120516695	20.0	0.0	1020	450900	-187.9521446266852	-9.932348678050577
3212.975383758545	45	-103.32649056230547	-4.289072806729418	48.119158839121226	-18.092145936913955	-376.48393107149894	20.0	0.0	1020	460920	-156.6115396424706	-8.426304752352793
3282.295201778412	46	-100.7030856177221	-4.343935542861291	55.45663898271931	-19.373749017186796	-391.6864785142073	20.0	0.0	1020	470940	-176.53324356605964	-8.812807062787199
3358.9094920158386	47	-104.89208201426864	-4.523427039616114	61.06256517916256	-20.116964029855733	-462.597958474982	20.0	0.0	1020	480960	-150.31127219237632	-7.95709823137458
3432.642775774002	48	-106.16665996799063	-4.767412657874966	58.659398798465055	-21.251588555127746	-407.77751164869943	20.0	0.0	1020	490980	-163.72433960774163	-9.16922928358941
3502.958826780319	49	-102.71191881440176	-4.4776428198695255	61.122044182264894	-21.77508768839391	-444.1887257564802	20.0	0.0	1020	501000	-153.98291458554374	-8.399662916978707
3583.460683822632	50	-96.90161486550431	-4.455683556529174	54.00521674171191	-21.607763763429013	-451.1116799222385	20.0	0.0	1020	511020	-173.93002911980224	-9.255891820521713
3660.9086060523987	51	-103.45459467539906	-4.754305458509655	61.672416517717785	-13.596164535081744	-513.8145013979924	20.0	0.0	1020	521040	-153.68713088179405	-7.988948882148397
3720.5437710285187	52	-102.44851218246063	-4.71344684754654	53.53197681877239	-16.402617592672414	-377.00515973031025	20.0	0.0	1020	531060	-157.3771427316031	-8.562859212592386
3779.857249736786	53	-101.08663740164978	-4.685210814704075	58.59592221848087	-15.590483016932268	-578.4912149558296	20.0	0.0	1020	541080	-161.78823304754852	-8.915339098306559
3838.168128013611	54	-108.89570352444308	-4.545314493277101	69.42064015314743	-27.693183693251378	-580.9197164329204	20.0	0.0	1020	551100	-134.75281394842284	-6.991927420658534
3895.5395798683167	55	-98.59469032654891	-4.5720176708109745	54.36545310137979	-22.537503072755538	-404.69877834215197	20.0	0.0	1020	561120	-185.45055203332288	-9.272763713727436
3955.194786787033	56	-108.16801755239692	-4.974032101420957	69.01102314979424	-29.762643793433206	-634.477034911468	20.0	0.0	1020	571140	-167.1271943106182	-8.531362192934994
4019.600914001465	57	-107.11221300664816	-5.034180477024688	63.92551339733987	-31.558022287303448	-579.0142492618689	20.0	0.0	1020	581160	-166.3983146137762	-8.748458984151812
4078.6926538944244	58	-105.90343006451545	-5.056235724307116	70.57402806634818	-19.08992318679504	-662.8268365055206	20.0	0.0	1020	591180	-161.23846291109524	-8.478671670853222
4137.743085861206	59	-101.48017195046577	-4.36846007943404	52.566289866806926	-30.183983241991523	-492.4811644390061	20.0	0.0	1020	601200	-176.36760214078882	-9.442974418262443
